OrderID,Odate,Sdate,City,State,Country,ZIP,Region,ProdID,Category,ProdName,Sales,Quantity,Discount,Profit,Shipping Cost
CA-2012-149846,2012-05-22,2012-05-26,Los Angeles,California,United States,90045,West,OFF-ST-10002406,Office Supplies,Pizazz Global Quick File,104.79,7,0,29.3412,13.18
CA-2012-149846,2012-05-22,2012-05-26,Los Angeles,California,United States,90045,West,TEC-PH-10003645,Technology,Aastra 57i VoIP phone,775.728,6,0.2,58.1796,135.52
CA-2014-159149,2014-02-18,2014-02-20,Houston,Texas,United States,77041,Central,OFF-AR-10000937,Office Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632,8.74
CA-2014-159149,2014-02-18,2014-02-20,Houston,Texas,United States,77041,Central,TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,14.15
CA-2014-160122,2014-11-19,2014-11-24,Chicago,Illinois,United States,60623,Central,OFF-EN-10002592,Office Supplies,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,6,0.2,20.844,3.5
CA-2014-160122,2014-11-19,2014-11-24,Chicago,Illinois,United States,60623,Central,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,127.386,2,0.3,-25.4772,7.86
CA-2013-130393,2013-12-02,2013-12-04,San Angelo,Texas,United States,76903,Central,OFF-AP-10004859,Office Supplies,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4,0.8,-30.8672,1.85
CA-2013-130393,2013-12-02,2013-12-04,San Angelo,Texas,United States,76903,Central,FUR-CH-10004477,Furniture,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178,9.38
CA-2014-101014,2014-08-30,2014-09-05,Los Angeles,California,United States,90049,West,FUR-FU-10003374,Furniture,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0,41.4456,13.93
CA-2014-105543,2014-11-25,2014-11-25,Garden City,Kansas,United States,67846,Central,OFF-ST-10003123,Office Supplies,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0,7.9896,8.4
US-2014-106551,2014-07-23,2014-07-28,Chicago,Illinois,United States,60653,Central,FUR-CH-10004997,Furniture,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.3,-75.192,32.41
CA-2013-116722,2013-11-12,2013-11-17,San Francisco,California,United States,94110,West,FUR-FU-10001934,Furniture,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,3.68
CA-2013-116722,2013-11-12,2013-11-17,San Francisco,California,United States,94110,West,OFF-BI-10001890,Office Supplies,Avery Poly Binder Pockets,31.504,11,0.2,11.0264,2.45
CA-2011-138128,2011-12-09,2011-12-15,Philadelphia,Pennsylvania,United States,19134,East,OFF-EN-10002500,Office Supplies,Globe Weis Peel & Seel First Class Envelopes,30.672,3,0.2,9.585,0.84
US-2014-150070,2014-09-08,2014-09-13,Modesto,California,United States,95351,West,FUR-CH-10004860,Furniture,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,3.73
CA-2012-137064,2012-02-06,2012-02-13,Houston,Texas,United States,77070,Central,OFF-BI-10002049,Office Supplies,UniKeep View Case Binders,2.934,3,0.8,-4.9878,0.31
CA-2012-137064,2012-02-06,2012-02-13,Houston,Texas,United States,77070,Central,OFF-ST-10003470,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,3,0.2,-125.766,98.65
CA-2014-157350,2014-08-27,2014-09-02,Chicago,Illinois,United States,60610,Central,FUR-FU-10000222,Furniture,"Seth Thomas 16"" Steel Case Clock",64.96,5,0.6,-43.848,6.23
CA-2011-127866,2011-07-20,2011-07-23,Riverside,California,United States,92503,West,OFF-PA-10003971,Office Supplies,Xerox 1965,11.96,2,0,5.8604,2.18
CA-2011-127866,2011-07-20,2011-07-23,Riverside,California,United States,92503,West,OFF-AR-10003481,Office Supplies,Newell 348,13.12,4,0,3.8048,0.63
CA-2012-131352,2012-10-08,2012-10-13,Dallas,Texas,United States,75081,Central,FUR-FU-10003708,Furniture,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.6,-70.9605,5.53
CA-2012-121776,2012-02-16,2012-02-21,Los Angeles,California,United States,90008,West,OFF-PA-10001970,Office Supplies,Xerox 1881,36.84,3,0,17.3148,4.04
CA-2013-118073,2013-08-13,2013-08-17,Lakeland,Florida,United States,33801,South,FUR-TA-10002533,Furniture,BPI Conference Tables,562.2925,7,0.45,-255.5875,35.62
CA-2011-103219,2011-11-09,2011-11-13,New York City,New York,United States,10035,East,FUR-FU-10004091,Furniture,"Eldon 200 Class Desk Accessories, Black",56.52,9,0,21.4776,4.43
CA-2013-102561,2013-07-19,2013-07-23,Philadelphia,Pennsylvania,United States,19140,East,OFF-ST-10001476,Office Supplies,Steel Personal Filing/Posting Tote,284.08,10,0.2,24.857,18.93
CA-2013-102561,2013-07-19,2013-07-23,Philadelphia,Pennsylvania,United States,19140,East,OFF-PA-10004971,Office Supplies,Xerox 196,18.496,4,0.2,6.7048,1.86
CA-2013-100993,2013-02-05,2013-02-10,San Diego,California,United States,92037,West,OFF-ST-10004340,Office Supplies,"Fellowes Mobile File Cart, Black",186.54,3,0,50.3658,11.07
CA-2013-100993,2013-02-05,2013-02-10,San Diego,California,United States,92037,West,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716,53.51
US-2011-112949,2011-06-20,2011-06-27,Lawton,Oklahoma,United States,73505,Central,OFF-AP-10001005,Office Supplies,Honeywell Quietcare HEPA Air Cleaner,471.9,6,0,155.727,48.89
US-2011-112949,2011-06-20,2011-06-27,Lawton,Oklahoma,United States,73505,Central,OFF-AR-10003469,Office Supplies,Nontoxic Chalk,3.52,2,0,1.6896,0.49
US-2013-131058,2013-12-28,2014-01-01,Santa Ana,California,United States,92704,West,OFF-LA-10001613,Office Supplies,Avery File Folder Labels,20.16,7,0,9.8784,3.56
CA-2011-167997,2011-01-27,2011-01-30,Rapid City,South Dakota,United States,57701,Central,OFF-BI-10001758,Office Supplies,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0,5.0196,1.39
CA-2014-140151,2014-03-24,2014-03-26,Seattle,Washington,United States,98115,West,OFF-ST-10001558,Office Supplies,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0,4.872,1.26
CA-2014-140151,2014-03-24,2014-03-26,Seattle,Washington,United States,98115,West,OFF-PA-10002986,Office Supplies,Xerox 1898,20.04,3,0,9.6192,1.15
US-2014-143770,2014-03-21,2014-03-25,Middletown,Connecticut,United States,6457,East,TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08,23.43
US-2014-143770,2014-03-21,2014-03-25,Middletown,Connecticut,United States,6457,East,OFF-PA-10001125,Office Supplies,Xerox 1988,61.96,2,0,27.882,11
CA-2013-103464,2013-11-19,2013-11-23,San Diego,California,United States,92105,West,TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,0,95.2,52.03
CA-2014-136238,2014-12-27,2015-01-02,Odessa,Texas,United States,79762,Central,OFF-PA-10004285,Office Supplies,Xerox 1959,16.032,3,0.2,5.6112,1.34
CA-2013-134138,2013-02-16,2013-02-20,Belleville,New Jersey,United States,7109,East,FUR-CH-10001545,Furniture,Hon Comfortask Task/Swivel Chairs,227.96,2,0,36.4736,30.29
CA-2012-120915,2012-09-28,2012-10-03,New York City,New York,United States,10035,East,OFF-AP-10002578,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,6,0,76.3152,40.22
CA-2012-168207,2012-11-02,2012-11-06,San Diego,California,United States,92105,West,FUR-FU-10004909,Furniture,Contemporary Wood/Metal Frame,96.96,6,0,33.936,4.26
CA-2012-168207,2012-11-02,2012-11-06,San Diego,California,United States,92105,West,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7,0.2,41.1208,16.34
CA-2012-168207,2012-11-02,2012-11-06,San Diego,California,United States,92105,West,FUR-BO-10004357,Furniture,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147,36.3
CA-2013-144148,2013-08-01,2013-08-06,San Francisco,California,United States,94122,West,FUR-TA-10002774,Furniture,Laminate Occasional Tables,863.128,7,0.2,-32.3673,69.23
CA-2014-107174,2014-11-07,2014-11-14,Seattle,Washington,United States,98105,West,FUR-CH-10003312,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,2,0.2,-73.0548,47.81
CA-2014-107174,2014-11-07,2014-11-14,Seattle,Washington,United States,98105,West,TEC-AC-10001465,Technology,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,0,32.688,11.57
CA-2011-114125,2011-07-09,2011-07-13,Los Angeles,California,United States,90049,West,OFF-LA-10004559,Office Supplies,Avery 49,2.88,1,0,1.4112,0.47
CA-2011-114125,2011-07-09,2011-07-13,Los Angeles,California,United States,90049,West,OFF-BI-10003291,Office Supplies,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,3.36
CA-2013-114944,2013-01-30,2013-02-04,Chicago,Illinois,United States,60623,Central,OFF-PA-10003892,Office Supplies,Xerox 1943,156.512,4,0.2,52.8228,9.22
CA-2013-135965,2013-09-23,2013-09-26,New York City,New York,United States,10035,East,OFF-ST-10002370,Office Supplies,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,0,37.2186,24.78
CA-2013-166429,2013-09-03,2013-09-09,Des Moines,Washington,United States,98198,West,TEC-CO-10002095,Technology,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0,449.991,55.42
CA-2012-112767,2012-08-02,2012-08-06,Springfield,Oregon,United States,97477,West,FUR-TA-10003469,Furniture,Balt Split Level Computer Training Table,277.5,4,0.5,-188.7,31.16
CA-2012-119879,2012-11-21,2012-11-25,Philadelphia,Pennsylvania,United States,19120,East,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,5,0.4,-24.0435,9
CA-2014-155642,2014-05-19,2014-05-23,Chicago,Illinois,United States,60653,Central,FUR-FU-10004973,Furniture,Flat Face Poster Frame,22.608,3,0.6,-10.1736,1.41
US-2014-101721,2014-07-24,2014-07-28,Chicago,Illinois,United States,60623,Central,OFF-PA-10003641,Office Supplies,Xerox 1909,63.312,3,0.2,20.5764,0.92
CA-2012-136728,2012-09-13,2012-09-17,Chicago,Illinois,United States,60623,Central,OFF-EN-10002621,Office Supplies,Staples,7.824,1,0.2,2.934,0.46
CA-2013-127194,2013-12-11,2013-12-17,New York City,New York,United States,10024,East,OFF-PA-10000659,Office Supplies,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,9,0,29.5254,5.24
CA-2012-140375,2012-10-02,2012-10-05,Rockville,Maryland,United States,20852,East,OFF-PA-10001870,Office Supplies,Xerox 202,19.44,3,0,9.3312,0.62
US-2014-155866,2014-11-18,2014-11-22,New York City,New York,United States,10011,East,OFF-PA-10004735,Office Supplies,Xerox 1905,38.88,6,0,18.6624,3.1
US-2014-155866,2014-11-18,2014-11-22,New York City,New York,United States,10011,East,FUR-FU-10004091,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816,33.93
CA-2012-141327,2012-11-30,2012-12-03,Durham,North Carolina,United States,27707,South,OFF-AP-10001293,Office Supplies,Belkin 8 Outlet Surge Protector,98.352,3,0.2,9.8352,43.32
CA-2012-141327,2012-11-30,2012-12-03,Durham,North Carolina,United States,27707,South,FUR-FU-10000576,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,25.1808,89.81
CA-2014-102736,2014-09-06,2014-09-10,Knoxville,Tennessee,United States,37918,South,TEC-AC-10004568,Technology,Maxell LTO Ultrium - 800 GB,89.568,4,0.2,-1.1196,17.62
CA-2014-102736,2014-09-06,2014-09-10,Knoxville,Tennessee,United States,37918,South,OFF-AR-10001897,Office Supplies,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,0.2,7.196,7.45
CA-2014-125269,2014-04-25,2014-05-01,Chicago,Illinois,United States,60610,Central,OFF-BI-10001628,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5,0.8,-18.2525,0.77
CA-2014-125269,2014-04-25,2014-05-01,Chicago,Illinois,United States,60610,Central,OFF-ST-10004123,Office Supplies,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,5.88
CA-2012-114811,2012-11-08,2012-11-08,New York City,New York,United States,10024,East,TEC-PH-10004165,Technology,Mitel MiVoice 5330e IP Phone,549.98,2,0,142.9948,44.1
CA-2012-114811,2012-11-08,2012-11-08,New York City,New York,United States,10024,East,FUR-FU-10002240,Furniture,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0,4.728,0.36
CA-2012-114811,2012-11-08,2012-11-08,New York City,New York,United States,10024,East,FUR-CH-10003746,Furniture,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.5528,78
CA-2012-122266,2012-04-26,2012-04-30,Daytona Beach,Florida,United States,32114,South,FUR-TA-10000577,Furniture,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.45,-76.6062,22.56
CA-2012-141565,2012-09-20,2012-09-24,Nashville,Tennessee,United States,37211,South,OFF-BI-10000545,Office Supplies,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176,39.15
CA-2012-141565,2012-09-20,2012-09-24,Nashville,Tennessee,United States,37211,South,OFF-ST-10001522,Office Supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,4,0.2,-58.8736,40.71
CA-2013-116337,2013-11-08,2013-11-13,Dallas,Texas,United States,75220,Central,FUR-FU-10002030,Furniture,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5,0.6,-17.784,4.71
CA-2013-116337,2013-11-08,2013-11-13,Dallas,Texas,United States,75220,Central,OFF-ST-10001272,Office Supplies,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3,0.2,19.6305,14.29
CA-2012-120845,2012-09-25,2012-10-02,Murfreesboro,Tennessee,United States,37130,South,OFF-PA-10004665,Office Supplies,Advantus Motivational Note Cards,10.48,1,0.2,3.799,1.19
CA-2012-120845,2012-09-25,2012-10-02,Murfreesboro,Tennessee,United States,37130,South,OFF-BI-10004506,Office Supplies,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1,0.7,-1.8106,0.37
CA-2011-120775,2011-10-03,2011-10-07,Dallas,Texas,United States,75217,Central,OFF-FA-10002676,Office Supplies,Colored Push Pins,4.344,3,0.2,0.8688,0.45
CA-2011-120775,2011-10-03,2011-10-07,Dallas,Texas,United States,75217,Central,FUR-FU-10000758,Furniture,DAX Natural Wood-Tone Poster Frame,31.776,3,0.6,-19.0656,3.77
CA-2011-120775,2011-10-03,2011-10-07,Dallas,Texas,United States,75217,Central,OFF-BI-10002609,Office Supplies,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,0.24
CA-2011-120775,2011-10-03,2011-10-07,Dallas,Texas,United States,75217,Central,OFF-FA-10000254,Office Supplies,Sterling Rubber Bands by Alliance,15.072,4,0.2,-3.768,2.01
CA-2013-104633,2013-06-13,2013-06-17,Pasadena,California,United States,91104,West,OFF-PA-10000241,Office Supplies,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0,83.646,25.81
CA-2013-104633,2013-06-13,2013-06-17,Pasadena,California,United States,91104,West,OFF-PA-10004782,Office Supplies,Xerox 228,12.96,2,0,6.2208,1.32
CA-2014-104136,2014-11-02,2014-11-05,Everett,Massachusetts,United States,2149,East,OFF-PA-10001033,Office Supplies,Xerox 1893,40.99,1,0,20.0851,4.3
CA-2013-123050,2013-04-05,2013-04-09,Troy,New York,United States,12180,East,FUR-FU-10000723,Furniture,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0,7.4376,7.27
CA-2013-123050,2013-04-05,2013-04-09,Troy,New York,United States,12180,East,TEC-AC-10001109,Technology,Logitech Trackman Marble Mouse,89.97,3,0,37.7874,7.7
CA-2013-162355,2013-07-01,2013-07-03,Sandy Springs,Georgia,United States,30328,South,OFF-AR-10004344,Office Supplies,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.7119,6.07
CA-2011-158225,2011-09-22,2011-09-28,San Jose,California,United States,95123,West,OFF-ST-10000675,Office Supplies,"File Shuttle II and Handi-File, Black",169.45,5,0,42.3625,6.61
CA-2011-158225,2011-09-22,2011-09-28,San Jose,California,United States,95123,West,OFF-ST-10002301,Office Supplies,Tennsco Commercial Shelving,40.68,2,0,0.4068,3.03
CA-2014-102204,2014-05-02,2014-05-07,Jacksonville,Florida,United States,32216,South,FUR-TA-10001889,Furniture,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468,49.45
CA-2014-102204,2014-05-02,2014-05-07,Jacksonville,Florida,United States,32216,South,FUR-CH-10002024,Furniture,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0,246.07
CA-2014-103065,2014-10-21,2014-10-21,Jacksonville,Florida,United States,32216,South,OFF-PA-10000380,Office Supplies,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,1,0.2,2.502,0.97
CA-2014-103065,2014-10-21,2014-10-21,Jacksonville,Florida,United States,32216,South,OFF-AR-10003251,Office Supplies,Prang Drawing Pencil Set,4.448,2,0.2,1.112,0.72
CA-2011-109855,2011-09-01,2011-09-05,New York City,New York,United States,10009,East,OFF-BI-10004716,Office Supplies,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,0.2,8.3104,2.37
CA-2011-109855,2011-09-01,2011-09-05,New York City,New York,United States,10009,East,TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,357,3,0,57.12,31.59
CA-2011-109897,2011-08-12,2011-08-16,San Francisco,California,United States,94122,West,FUR-FU-10002878,Furniture,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0,31.6128,12.88
US-2011-143581,2011-08-19,2011-08-23,Columbus,Georgia,United States,31907,South,OFF-ST-10000991,Office Supplies,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473,18.21
CA-2012-129217,2012-05-10,2012-05-10,Aurora,Illinois,United States,60505,Central,OFF-AR-10004602,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,0.2,3.6784,10.93
CA-2013-133816,2013-05-11,2013-05-14,Philadelphia,Pennsylvania,United States,19134,East,TEC-PH-10001795,Technology,ClearOne CHATAttach 160 - speaker phone,743.988,2,0.4,-123.998,73.55
CA-2012-140221,2012-03-05,2012-03-09,Chicago,Illinois,United States,60653,Central,FUR-FU-10000023,Furniture,Eldon Wave Desk Accessories,4.712,2,0.6,-1.8848,0.59
CA-2012-140221,2012-03-05,2012-03-09,Chicago,Illinois,United States,60653,Central,OFF-AP-10000828,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,-470.548,13.01
CA-2014-152310,2014-08-13,2014-08-20,Seattle,Washington,United States,98103,West,TEC-CO-10000971,Technology,Hewlett Packard 310 Color Digital Copier,299.99,1,0,89.997,13.56
CA-2014-152310,2014-08-13,2014-08-20,Seattle,Washington,United States,98103,West,OFF-PA-10003134,Office Supplies,Xerox 1937,192.16,4,0,92.2368,20.98
CA-2014-152310,2014-08-13,2014-08-20,Seattle,Washington,United States,98103,West,OFF-ST-10001228,Office Supplies,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0,11.685,5.55
CA-2014-152310,2014-08-13,2014-08-20,Seattle,Washington,United States,98103,West,TEC-AC-10000397,Technology,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5,0,12.2465,10.96
CA-2013-118101,2013-06-27,2013-06-27,Roseville,Michigan,United States,48066,Central,OFF-PA-10000357,Office Supplies,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0,180.7659,59.88
CA-2013-118101,2013-06-27,2013-06-27,Roseville,Michigan,United States,48066,Central,OFF-BI-10000773,Office Supplies,Insertable Tab Post Binder Dividers,8.02,1,0,3.7694,0.49
CA-2013-100307,2013-12-16,2013-12-20,Fayetteville,Arkansas,United States,72701,South,OFF-PA-10002552,Office Supplies,Xerox 1958,19.44,3,0,9.3312,1.08
CA-2012-138457,2012-09-13,2012-09-17,Jacksonville,North Carolina,United States,28540,South,OFF-BI-10000014,Office Supplies,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372,0.72
CA-2011-131800,2011-12-30,2012-01-04,New York City,New York,United States,10035,East,OFF-BI-10003429,Office Supplies,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7,0.2,12.8499,1.26
CA-2011-118304,2011-04-29,2011-05-04,Dover,Delaware,United States,19901,East,TEC-PH-10000376,Technology,Square Credit Card Reader,19.98,2,0,5.1948,1.92
CA-2014-121790,2014-01-31,2014-02-07,Aurora,Illinois,United States,60505,Central,OFF-SU-10004231,Office Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.772,2.27
